date,open,high,low,close,volume,interval,vol_zscore,single_candle,multi_candle,candle,CDL_open,CDL_high,CDL_low,CDL_close,CDL_body_size,CDL_shadow_ratio,range_to_body_ratio,type,cdl_emotion,cdl_strength,cdl_implication,cdl_direction,last_close,price_dir,price_chg
2025-06-27 09:55:00+05:30,569.0,569.0,566.1,566.55,19040,5minute,-0.8622963757906688,bearish_belt_hold,tweezer_top,tweezer_top,569.0,569.0,566.1,566.55,0.004324419733474619,0.18367346938772386,1.1836686380871602,bearish,decisive,moderate,reversal,down,566.55,sideways,0.0
2025-06-27 10:00:00+05:30,566.55,569.35,566.15,568.45,21846,5minute,-0.7856594232742083,unknown,unknown,unknown,,,,,,,1.6842016620964586,,,,,,,sideways,
2025-06-27 10:05:00+05:30,569.0,569.0,567.2,567.5,11851,5minute,-1.0514091354047477,bearish_belt_hold,unknown,bearish_belt_hold,569.0,569.0,567.2,567.5,0.0026431718061674008,0.19999999999996967,1.1999920000533026,bearish,decisive,moderate,reversal,down,566.9,down,0.0
2025-06-27 10:10:00+05:30,567.5,567.5,566.5,566.9,17742,5minute,-0.7744286321060384,bearish_belt_hold,unknown,bearish_belt_hold,567.5,567.5,566.5,566.9,0.0010583877227024567,0.6666666666666035,1.6666388893517812,bearish,decisive,moderate,reversal,down,566.9,sideways,0.0
2025-06-27 10:15:00+05:30,567.0,568.25,566.7,567.75,8501,5minute,-0.9766602708658314,unknown,unknown,unknown,,,,,,,2.066639111478453,,,,,,,sideways,
2025-06-27 10:20:00+05:30,568.1,568.35,567.35,568.25,6508,5minute,-0.9156274787515781,hammer,unknown,hammer,568.1,568.35,567.35,568.25,0.0002639683238011038,5.666666666667677,6.666222251850886,bullish,decisive,moderate,reversal,up,568.25,sideways,0.0
2025-06-27 10:25:00+05:30,568.25,568.25,567.05,567.8,9058,5minute,-0.9918156351125664,bearish_belt_hold,bearish_engulfing,bearish_engulfing,568.25,568.25,567.05,567.8,0.0007925325818951136,1.6666666666664982,2.666607408724082,bearish,decisive,strong,reversal,down,566.1,down,-0.07
2025-06-27 10:30:00+05:30,567.8,568.15,566.5,566.5,10994,5minute,-0.7648327575228041,unknown,unknown,unknown,,,,,,,1.2692210059922884,,,,,,,sideways,
2025-06-27 10:35:00+05:30,566.5,566.85,566.05,566.1,10793,5minute,-0.6667544603053377,unknown,three_black_crows,three_black_crows,566.5,566.85,566.05,566.1,0.0007065889418830194,1.0000000000002842,1.999950001250253,bearish,decisive,strong,continuation,down,566.1,sideways,0.0
2025-06-27 10:40:00+05:30,566.55,566.6,565.1,566.25,7800,5minute,-0.7785231585085763,hanging_man,morning_star,morning_star,566.25,566.65,566.0,566.5,0.000441306266548985,1.599999999999909,4.999833338889461,bullish,decisive,strong,reversal,up,566.5,sideways,0.0
2025-06-27 10:45:00+05:30,566.25,566.65,566.0,566.5,7416,5minute,-0.696130350993307,unknown,unknown,unknown,,,,,,,2.5998960041597425,,,,,,,sideways,
2025-06-27 10:50:00+05:30,566.5,567.0,565.6,565.6,6244,5minute,-1.003936032100895,unknown,bearish_engulfing,bearish_engulfing,566.5,567.0,565.6,565.6,0.001591230551626551,0.5555555555555696,1.555538271796994,bearish,decisive,strong,reversal,down,562.9,down,-0.41
2025-06-27 10:55:00+05:30,565.6,565.95,564.2,564.55,22525,5minute,1.6499369503966577,unknown,unknown,unknown,,,,,,,1.6666507938018553,,,,,,,sideways,
2025-06-27 11:00:00+05:30,564.45,564.5,562.55,563.05,23508,5minute,1.6250831854543888,bearish_belt_hold,unknown,bearish_belt_hold,564.45,564.5,562.55,563.05,0.002486457685818473,0.39285714285708484,1.3928471939485565,bearish,decisive,moderate,reversal,down,563.05,sideways,0.0
2025-06-27 11:05:00+05:30,563.05,564.0,563.0,563.25,19168,5minute,0.9426684559929223,inverted_hammer,unknown,inverted_hammer,563.05,564.0,563.0,563.25,0.00035508211273865153,3.999999999998863,4.999750012498238,bullish,decisive,weak,reversal,up,563.6,up,0.0
2025-06-27 11:10:00+05:30,563.25,563.75,563.0,563.6,5136,5minute,-1.0981121680521908,unknown,unknown,unknown,,,,,,,2.142795920116429,,,,,,,sideways,
2025-06-27 11:15:00+05:30,563.5,563.5,562.85,563.0,11153,5minute,-0.11976170237111194,bearish_belt_hold,bearish_engulfing,bearish_engulfing,563.5,563.5,562.85,563.0,0.0008880994671403197,0.2999999999999545,1.2999740005199443,bearish,decisive,strong,reversal,down,562.9,down,-0.02
2025-06-27 11:20:00+05:30,562.95,563.55,562.55,563.0,15178,5minute,0.5722165682624618,doji,unknown,doji,562.95,563.55,562.55,563.0,8.88099467139512e-05,19.00000000001819,19.996000799858212,neutral,indecision,,reversal,trend,565.2,up,0.41
2025-06-27 11:25:00+05:30,563.0,563.6,562.75,562.9,7716,5minute,-0.6470127342136925,unknown,bearish_engulfing,bearish_engulfing,563.0,563.6,562.75,562.9,0.00017765144785934046,7.499999999998295,8.499150084989797,bearish,decisive,strong,reversal,down,562.9,sideways,0.0
2025-06-27 11:30:00+05:30,562.9,563.55,562.75,563.2,16458,5minute,0.6790007819806256,unknown,tweezer_bottom,tweezer_bottom,562.9,563.55,562.75,563.2,0.0005326704545455756,1.6666666666659087,2.666577780739884,bullish,decisive,moderate,reversal,up,566.0,up,0.45
2025-06-27 11:35:00+05:30,563.2,563.7,563.0,563.45,11516,5minute,-0.17247773549599033,unknown,unknown,unknown,,,,,,,2.7998880044800027,,,,,,,sideways,
2025-06-27 11:40:00+05:30,563.15,565.5,563.1,565.2,22292,5minute,1.3814871057531062,bullish_belt_hold,unknown,bullish_belt_hold,563.15,565.5,563.1,565.2,0.0036270346779902125,0.1707317073170231,1.1707259964585037,bullish,decisive,moderate,reversal,up,566.0,up,0.06
2025-06-27 11:45:00+05:30,565.2,566.25,564.75,565.65,21767,5minute,1.1232309334083974,unknown,unknown,unknown,,,,,,,3.3332592609058183,,,,,,,sideways,
2025-06-27 11:50:00+05:30,565.65,567.7,565.2,566.0,17765,5minute,0.44228776953647375,unknown,three_white_soldiers,three_white_soldiers,565.65,567.7,565.2,566.0,0.0006183745583039271,6.142857142856679,7.142653067054763,bullish,decisive,strong,continuation,up,566.0,sideways,0.0
2025-06-27 11:55:00+05:30,566.0,566.7,565.65,565.95,10055,5minute,-0.7772447578709065,doji,evening_doji_star,evening_doji_star,565.65,566.0,565.55,565.55,0.00017681902572720847,3.4999999999994316,20.99580083985249,bearish,indecision,strong,reversal,down,565.55,sideways,0.0
2025-06-27 12:00:00+05:30,565.65,566.0,565.55,565.55,6137,5minute,-1.3851721956150311,shooting_star,unknown,shooting_star,565.65,566.0,565.55,565.55,0.00017681902572720847,3.4999999999994316,4.499550044994932,bearish,decisive,moderate,reversal,down,565.55,sideways,0.0
2025-06-27 12:05:00+05:30,565.55,566.0,564.9,565.7,8268,5minute,-0.9161458716231589,unknown,unknown,unknown,,,,,,,7.332844477030569,,,,,,,sideways,
2025-06-27 12:10:00+05:30,565.7,565.9,565.05,565.5,3652,5minute,-1.442335478905436,hanging_man,evening_star,evening_star,565.5,566.0,565.35,565.4,0.00017686593562083966,5.499999999998295,4.249787510623616,bearish,decisive,strong,reversal,down,563.6,down,-0.25
2025-06-27 12:15:00+05:30,565.5,566.0,565.35,565.4,3984,5minute,-1.1966932055253265,shooting_star,unknown,shooting_star,565.5,566.0,565.35,565.4,0.00017686593562083966,5.499999999998295,6.499350064991796,bearish,decisive,moderate,reversal,down,563.6,down,-0.25
2025-06-27 12:20:00+05:30,565.4,565.85,564.85,564.95,8766,5minute,-0.49374327571268,unknown,three_black_crows,three_black_crows,565.4,565.85,564.85,564.95,0.0007965306664305368,1.2222222222225592,2.222172840603879,bearish,decisive,strong,continuation,down,564.95,sideways,0.0
2025-06-27 12:25:00+05:30,564.95,565.55,564.95,565.0,6730,5minute,-0.758526033385444,bullish_belt_hold,unknown,bullish_belt_hold,564.95,565.55,564.95,565.0,8.849557522115845e-05,11.000000000009095,11.997600479913109,bullish,decisive,moderate,reversal,up,565.0,sideways,0.0
2025-06-27 12:30:00+05:30,565.35,565.35,564.65,564.85,3751,5minute,-1.0685860397940887,bearish_belt_hold,bearish_engulfing,bearish_engulfing,565.35,565.35,564.65,564.85,0.0008851907586084801,0.40000000000009095,1.39997200056008,bearish,decisive,strong,reversal,down,564.85,sideways,0.0
2025-06-27 12:35:00+05:30,564.85,565.3,564.8,565.0,3734,5minute,-0.9927140247957007,unknown,unknown,unknown,,,,,,,3.333111125925443,,,,,,,sideways,
2025-06-27 12:40:00+05:30,565.4,565.4,563.55,563.6,21852,5minute,1.54871229706428,bearish_belt_hold,bearish_engulfing,bearish_engulfing,565.4,565.4,563.55,563.6,0.0031937544357699688,0.027777777777816374,1.0277720679329945,bearish,decisive,strong,reversal,down,563.6,sideways,0.0
2025-06-27 12:45:00+05:30,563.9,564.7,563.8,564.5,9761,5minute,-0.11798979208504266,unknown,bullish_harami,bullish_harami,563.9,564.7,563.8,564.5,0.0010628875110717851,0.5000000000000947,1.4999750004167545,bullish,decisive,moderate,reversal,up,567.0,up,0.27
2025-06-27 12:50:00+05:30,564.5,566.75,564.5,565.5,27075,5minute,2.051529133396721,bullish_belt_hold,unknown,bullish_belt_hold,564.5,566.75,564.5,565.5,0.0017683465959328027,1.25,2.2499775002249978,bullish,decisive,moderate,reversal,up,567.0,up,0.18
2025-06-27 12:55:00+05:30,565.6,566.9,565.6,566.55,20365,5minute,1.2326635971393491,bullish_belt_hold,unknown,bullish_belt_hold,565.6,566.9,565.6,566.55,0.0016768158150206193,0.36842105263162933,1.3684066483511204,bullish,decisive,moderate,reversal,up,566.55,sideways,0.0
2025-06-27 13:00:00+05:30,566.55,569.0,566.0,566.0,58162,5minute,3.001182665950637,shooting_star,unknown,shooting_star,566.55,569.0,566.0,566.0,0.0009717314487631705,4.454545454545905,5.45444628279531,bearish,decisive,moderate,reversal,down,566.0,sideways,0.0
2025-06-27 13:05:00+05:30,565.75,566.7,565.6,566.15,12283,5minute,-0.10907366694077185,unknown,unknown,unknown,,,,,,,2.74993125171892,,,,,,,sideways,
2025-06-27 13:10:00+05:30,566.15,567.7,565.85,566.6,39383,5minute,1.4404156322658677,inverted_hammer,unknown,inverted_hammer,566.15,567.7,565.85,566.6,0.000794211083656981,3.111111111110746,4.111019755116188,bullish,decisive,weak,reversal,up,567.0,up,0.0
2025-06-27 13:15:00+05:30,566.65,568.0,566.6,567.0,18395,5minute,0.08829544696868004,inverted_hammer,unknown,inverted_hammer,566.65,568.0,566.6,567.0,0.000617283950617324,2.9999999999996754,3.9998857175506024,bullish,decisive,weak,reversal,up,567.0,sideways,0.0
2025-06-27 13:20:00+05:30,567.0,567.7,566.5,566.5,9174,5minute,-0.5266303222063837,unknown,bearish_engulfing,bearish_engulfing,567.0,567.7,566.5,566.5,0.00088261253309797,1.400000000000091,2.399952000960072,bearish,decisive,strong,reversal,down,566.5,sideways,0.0
2025-06-27 13:25:00+05:30,566.5,567.3,566.1,567.25,4814,5minute,-0.8127915463227465,unknown,unknown,unknown,,,,,,,1.5999786669510165,,,,,,,sideways,
2025-06-27 13:30:00+05:30,567.0,568.4,567.0,568.0,17763,5minute,-0.021233335245818843,bullish_belt_hold,unknown,bullish_belt_hold,567.0,568.4,567.0,568.0,0.0017605633802816902,0.39999999999997726,1.3999860001399758,bullish,decisive,moderate,reversal,up,568.0,sideways,0.0
2025-06-27 13:35:00+05:30,568.0,568.4,567.6,567.65,7795,5minute,-0.678578534108094,unknown,tweezer_top,tweezer_top,568.0,568.4,567.6,567.65,0.0006165771161807853,1.2857142857140074,2.285648981457394,bearish,decisive,moderate,reversal,down,553.05,down,-2.32
2025-06-27 13:40:00+05:30,567.65,567.95,565.6,566.2,36384,5minute,1.031555652298162,unknown,unknown,unknown,,,,,,,1.6206784780795533,,,,,,,sideways,
2025-06-27 13:45:00+05:30,565.95,566.2,565.3,565.65,9572,5minute,-0.7567047545244472,unknown,unknown,unknown,,,,,,,2.999900003332843,,,,,,,sideways,
2025-06-27 13:50:00+05:30,565.4,566.2,565.25,565.75,5751,5minute,-0.9029440044879813,unknown,unknown,unknown,,,,,,,2.71420816548094,,,,,,,sideways,
2025-06-27 13:55:00+05:30,565.75,566.45,565.6,565.8,6597,5minute,-0.8243590897794687,doji,evening_doji_star,evening_doji_star,565.85,565.85,564.6,564.8,0.0018590651558074863,0.19047619047611314,16.996600679879936,bearish,indecision,strong,reversal,down,553.05,down,-1.95
2025-06-27 14:00:00+05:30,565.85,565.85,564.6,564.8,9880,5minute,-0.5356802465607932,bearish_belt_hold,bearish_engulfing,bearish_engulfing,565.85,565.85,564.6,564.8,0.0018590651558074863,0.19047619047611314,1.190464852715611,bearish,decisive,strong,reversal,down,553.05,down,-1.95
2025-06-27 14:05:00+05:30,564.8,564.95,564.0,564.0,11111,5minute,-0.41278148515751967,unknown,unknown,unknown,,,,,,,1.187485156435669,,,,,,,sideways,
2025-06-27 14:10:00+05:30,564.0,564.25,563.6,564.0,7624,5minute,-0.5899651424371526,doji,unknown,doji,564.0,564.25,563.6,564.0,0.0,0.0,64999.99999999772,neutral,indecision,,reversal,trend,562.1,down,-0.35
2025-06-27 14:15:00+05:30,564.0,564.4,563.7,564.0,6784,5minute,-0.6215919146623761,doji,unknown,doji,564.0,564.4,563.7,564.0,0.0,0.0,69999.99999999318,neutral,indecision,,reversal,trend,562.1,down,-0.35
2025-06-27 14:20:00+05:30,564.0,564.45,563.7,564.05,10924,5minute,-0.08406111677217237,doji,unknown,doji,564.0,564.45,563.7,564.05,8.864462370349177e-05,14.000000000013642,14.99700059989366,neutral,indecision,,reversal,trend,562.1,down,-0.31
2025-06-27 14:25:00+05:30,564.05,564.2,563.5,563.85,5397,5minute,-0.6532598666197014,unknown,evening_star,evening_star,563.55,564.7,562.1,562.1,0.002579612168653143,0.7931034482759621,3.4998250087509835,bearish,decisive,strong,reversal,down,553.05,down,-1.11
2025-06-27 14:30:00+05:30,563.55,564.7,562.1,562.1,29611,5minute,1.8353720930627575,unknown,unknown,unknown,,,,,,,1.7930910821305681,,,,,,,sideways,
2025-06-27 14:35:00+05:30,562.2,562.5,558.55,558.55,46809,5minute,2.434447663399892,bearish_belt_hold,unknown,bearish_belt_hold,562.2,562.5,558.55,558.55,0.006534777549010995,0.0821917808219033,1.0821888159210378,bearish,decisive,moderate,reversal,down,558.55,sideways,0.0
2025-06-27 14:40:00+05:30,558.35,560.05,558.35,559.3,40821,5minute,1.6333456652205112,bullish_belt_hold,unknown,bullish_belt_hold,558.35,560.05,558.35,559.3,0.001698551761129862,0.789473684210583,1.7894548478437637,bullish,decisive,moderate,reversal,up,559.3,sideways,0.0
2025-06-27 14:45:00+05:30,559.3,559.8,558.0,558.15,29772,5minute,0.7684491176639603,unknown,bearish_engulfing,bearish_engulfing,559.3,559.8,558.0,558.15,0.0020603780345784775,0.5652173913043392,1.5652037808366797,bearish,decisive,strong,reversal,down,553.05,down,-0.81
2025-06-27 14:50:00+05:30,558.15,558.7,557.0,557.4,35843,5minute,1.183822723340673,unknown,unknown,unknown,,,,,,,2.266636444847463,,,,,,,sideways,
2025-06-27 14:55:00+05:30,557.35,558.4,557.0,557.55,26957,5minute,0.5016419813576766,unknown,tweezer_bottom,tweezer_bottom,557.35,558.4,557.0,557.55,0.0003587122231188805,6.000000000002274,6.9996500175013985,bullish,decisive,moderate,reversal,up,557.55,sideways,0.0
2025-06-27 15:00:00+05:30,557.15,557.8,553.05,553.05,76153,5minute,2.5108800012620915,unknown,bearish_kicker,bearish_kicker,557.15,557.8,553.05,553.05,0.007413434590000946,0.15853658536584722,1.1585337596737506,bearish,decisive,strong,reversal,down,553.05,sideways,0.0
2025-06-27 15:05:00+05:30,553.3,554.45,552.2,553.55,82243,5minute,2.0966235925211474,unknown,bullish_harami,bullish_harami,553.3,554.45,552.2,553.55,0.00045163038569234943,8.0,8.999640014399423,bullish,decisive,moderate,reversal,up,553.55,sideways,0.0
2025-06-27 15:10:00+05:30,554.0,554.05,552.1,553.3,85809,5minute,1.7839833519691617,bearish_belt_hold,counterattack,counterattack,554.0,554.05,552.1,553.3,0.0012651364540033354,1.7857142857140074,2.785674490364145,depends,decisive,moderate,reversal,trend,554.35,up,0.19
2025-06-27 15:15:00+05:30,552.85,554.5,552.5,554.35,89733,5minute,1.583870242739227,unknown,unknown,unknown,,,,,,,1.3333244445037034,,,,,,,sideways,
2025-06-27 15:20:00+05:30,553.9,554.9,552.95,554.5,74970,5minute,0.958588098458455,unknown,unknown,unknown,,,,,,,3.2499458342358594,,,,,,,sideways,
2025-06-27 15:25:00+05:30,554.1,556.95,554.1,556.95,67122,5minute,0.5923061726816284,bullish_belt_hold,three_white_soldiers,three_white_soldiers,554.1,556.95,554.1,556.95,0.005117155938594169,0.0,0.9999964912403816,bullish,decisive,strong,continuation,up,556.95,sideways,0.0
2025-06-30 09:15:00+05:30,556.0,573.4,556.0,566.6,290598,5minute,3.2091469504755388,bullish_belt_hold,three_white_soldiers,three_white_soldiers,556.0,573.4,556.0,566.6,0.018708083303918148,0.6415094339622585,1.6415078853699139,bullish,decisive,strong,continuation,up,567.8,up,0.0
2025-06-30 09:20:00+05:30,566.55,574.8,566.15,567.8,285593,5minute,2.2512961918440415,inverted_hammer,stalled_pattern,stalled_pattern,566.55,574.8,566.15,567.8,0.002201479394152871,5.919999999999982,6.919944640442858,bearish,indecision,moderate,reversal,down,557.0,down,-1.49
2025-06-30 09:25:00+05:30,567.8,568.2,562.4,562.55,93105,5minute,-0.01852511134158781,bearish_belt_hold,bearish_engulfing,bearish_engulfing,567.8,568.2,562.4,562.55,0.009332503777442006,0.10476190476191775,1.104759800457536,bearish,decisive,strong,reversal,down,562.55,sideways,0.0
2025-06-30 09:30:00+05:30,562.85,566.35,562.25,563.7,61460,5minute,-0.4055053079613731,inverted_hammer,bullish_harami,bullish_harami,562.85,566.35,562.25,563.7,0.0015078942700018142,3.8235294117646035,4.823472665027368,bullish,decisive,moderate,reversal,up,565.45,up,0.13
2025-06-30 09:35:00+05:30,563.7,565.85,563.35,564.7,37494,5minute,-0.6849146653299911,unknown,unknown,unknown,,,,,,,2.4999750002499974,,,,,,,sideways,
2025-06-30 09:40:00+05:30,564.6,567.65,564.4,565.45,69595,5minute,-0.3464640528336398,inverted_hammer,three_white_soldiers,three_white_soldiers,564.6,567.65,564.4,565.45,0.0015032275179061327,2.8235294117646035,3.823484429594844,bullish,decisive,strong,continuation,up,565.45,sideways,0.0
2025-06-30 09:45:00+05:30,565.2,565.2,563.55,564.0,17011,5minute,-0.9500346414138908,bearish_belt_hold,bearish_engulfing,bearish_engulfing,565.2,565.2,563.55,564.0,0.002127659574468166,0.3750000000000237,1.3749885417621757,bearish,decisive,strong,reversal,down,557.0,down,-1.11
2025-06-30 09:50:00+05:30,563.7,564.0,562.7,563.25,16651,5minute,-0.9377508578913502,unknown,unknown,unknown,,,,,,,2.888824692784212,,,,,,,sideways,
2025-06-30 09:55:00+05:30,563.9,564.4,559.0,561.95,56067,5minute,-0.4536537184837846,unknown,unknown,unknown,,,,,,,2.7692165681202487,,,,,,,sideways,
2025-06-30 10:00:00+05:30,561.9,562.1,558.25,559.15,33498,5minute,-0.6651783682753207,bearish_belt_hold,unknown,bearish_belt_hold,561.9,562.1,558.25,559.15,0.004918179379415184,0.4000000000000083,1.3999949091094297,bearish,decisive,moderate,reversal,down,559.0,down,0.0
2025-06-30 10:05:00+05:30,559.25,560.05,558.15,559.0,28691,5minute,-0.6613373988630042,unknown,unknown,unknown,,,,,,,7.599696012159423,,,,,,,sideways,
2025-06-30 10:10:00+05:30,559.0,560.5,558.5,560.05,24355,5minute,-0.6461178867535647,unknown,unknown,unknown,,,,,,,1.9047437643451839,,,,,,,sideways,
2025-06-30 10:15:00+05:30,560.05,561.7,559.9,561.6,13741,5minute,-0.7008621033995414,bullish_belt_hold,unknown,bullish_belt_hold,560.05,561.7,559.9,561.6,0.0027599715099716313,0.16129032258063805,1.161282830433345,bullish,decisive,moderate,reversal,up,561.6,sideways,0.0
2025-06-30 10:20:00+05:30,561.25,561.85,559.0,559.0,12951,5minute,-0.6557860296853129,unknown,bearish_engulfing,bearish_engulfing,561.25,561.85,559.0,559.0,0.004025044722719142,0.26666666666667677,1.2666610370620677,bearish,decisive,strong,reversal,down,557.0,down,-0.17
2025-06-30 10:25:00+05:30,558.85,559.45,557.0,557.9,32885,5minute,-0.32815597400668683,unknown,unknown,unknown,,,,,,,2.5789202218923255,,,,,,,sideways,
2025-06-30 10:30:00+05:30,557.9,558.35,556.85,557.0,13587,5minute,-0.9292639372973441,unknown,unknown,unknown,,,,,,,1.6666481483539495,,,,,,,sideways,
2025-06-30 10:35:00+05:30,557.05,558.0,557.0,557.75,11653,5minute,-0.9856636375115321,bullish_belt_hold,bullish_harami,bullish_harami,557.05,558.0,557.0,557.75,0.001255042581801964,0.4285714285713358,1.4285510206996115,bullish,decisive,moderate,reversal,up,557.75,up,0.0
2025-06-30 10:40:00+05:30,557.75,558.35,557.5,557.95,20556,5minute,-0.4171258095542947,unknown,evening_star,evening_star,557.9,558.0,557.05,557.15,0.0013461365879924617,0.2666666666667273,4.249787510623616,bearish,decisive,strong,reversal,down,557.15,down,0.0
2025-06-30 10:45:00+05:30,557.9,558.0,557.05,557.15,15532,5minute,-0.6153744786963681,unknown,bearish_engulfing,bearish_engulfing,557.9,558.0,557.05,557.15,0.0013461365879924617,0.2666666666667273,1.2666497780030206,bearish,decisive,strong,reversal,down,557.15,down,0.0
2025-06-30 10:50:00+05:30,557.1,557.55,554.35,556.95,47934,5minute,1.692183502235107,doji,morning_doji_star,morning_doji_star,556.65,558.4,556.55,558.05,0.0025087357763640844,0.32142857142860914,21.33191120592238,bullish,indecision,strong,reversal,up,559.6,up,0.13
2025-06-30 10:55:00+05:30,556.65,558.4,556.55,558.05,15598,5minute,-0.6475357350098169,bullish_belt_hold,unknown,bullish_belt_hold,556.65,558.4,556.55,558.05,0.0025087357763640844,0.32142857142860914,1.3214191327205183,bullish,decisive,moderate,reversal,up,559.6,up,0.13
2025-06-30 11:00:00+05:30,557.8,558.9,557.45,558.9,8144,5minute,-1.0990476375985851,unknown,unknown,unknown,,,,,,,1.318169834819594,,,,,,,sideways,
2025-06-30 11:05:00+05:30,558.6,559.65,558.6,559.6,17132,5minute,-0.3640710885458683,bullish_belt_hold,three_white_soldiers,three_white_soldiers,558.6,559.65,558.6,559.6,0.0017869907076483202,0.049999999999954525,1.0499895001049535,bullish,decisive,strong,continuation,up,559.6,sideways,0.0
2025-06-30 11:10:00+05:30,559.7,560.0,559.25,559.3,10249,5minute,-0.8554420975589511,unknown,unknown,unknown,,,,,,,1.8749531261714194,,,,,,,sideways,
2025-06-30 11:15:00+05:30,559.3,559.45,557.55,557.8,10148,5minute,-0.7476295371838424,unknown,unknown,unknown,,,,,,,1.2666582222785787,,,,,,,sideways,
2025-06-30 11:20:00+05:30,557.75,558.85,557.0,558.8,17276,5minute,-0.03724415222967785,unknown,unknown,unknown,,,,,,,1.7618879820193167,,,,,,,sideways,
2025-06-30 11:25:00+05:30,558.4,559.0,557.5,558.6,5873,5minute,-1.0199969365644455,unknown,unknown,unknown,,,,,,,7.499625018747357,,,,,,,sideways,
2025-06-30 11:30:00+05:30,558.65,558.95,558.1,558.45,2488,5minute,-1.1902823100426887,unknown,unknown,unknown,,,,,,,4.249787510626032,,,,,,,sideways,
2025-06-30 11:35:00+05:30,558.45,558.95,557.7,558.95,8268,5minute,-0.5867713824549567,unknown,unknown,unknown,,,,,,,2.49995000099998,,,,,,,sideways,
2025-06-30 11:40:00+05:30,558.6,559.25,558.25,559.1,4979,5minute,-0.8116783711135797,unknown,unknown,unknown,,,,,,,1.9999600007999843,,,,,,,sideways,
2025-06-30 11:45:00+05:30,558.8,559.5,558.75,559.05,10555,5minute,-0.3016389622156191,unknown,unknown,unknown,,,,,,,2.9998800047998078,,,,,,,sideways,
2025-06-30 11:50:00+05:30,559.0,559.45,558.5,559.3,8706,5minute,-0.3951411672381253,unknown,unknown,unknown,,,,,,,3.166561114630144,,,,,,,sideways,
2025-06-30 11:55:00+05:30,559.05,559.2,558.3,558.55,5496,5minute,-0.6127821780120829,unknown,bearish_engulfing,bearish_engulfing,559.05,559.2,558.3,558.55,0.0008951750067138127,0.8000000000001819,1.7999640007201676,bearish,decisive,strong,reversal,down,558.55,sideways,0.0
2025-06-30 12:00:00+05:30,558.65,559.35,558.5,558.95,4784,5minute,-0.9614875417684472,unknown,bullish_harami,bullish_harami,558.65,559.35,558.5,558.95,0.0005367206369086111,1.8333333333327648,2.8332388920363636,bullish,decisive,moderate,reversal,up,560.7,up,0.16
2025-06-30 12:05:00+05:30,559.0,560.75,558.9,560.7,19989,5minute,1.9902041758991764,bullish_belt_hold,unknown,bullish_belt_hold,559.0,560.75,558.9,560.7,0.0030319243802390677,0.08823529411763133,1.0882288927712032,bullish,decisive,moderate,reversal,up,560.7,sideways,0.0
2025-06-30 12:10:00+05:30,560.3,560.5,559.7,559.8,5737,5minute,-0.6895003813531739,unknown,bearish_harami,bearish_harami,560.3,560.5,559.7,559.8,0.0008931761343336906,0.599999999999909,1.5999680006398964,bearish,decisive,moderate,reversal,down,559.8,sideways,0.0
2025-06-30 12:15:00+05:30,559.8,560.35,559.6,560.35,3949,5minute,-0.9020259694790702,unknown,unknown,unknown,,,,,,,1.3636115706985457,,,,,,,sideways,
2025-06-30 12:20:00+05:30,560.0,560.9,560.0,560.1,3567,5minute,-0.8600509282773156,bullish_belt_hold,unknown,bullish_belt_hold,560.0,560.9,560.0,560.1,0.00017853954650959246,7.999999999997726,8.999100089988728,bullish,decisive,moderate,reversal,up,560.1,sideways,0.0
